image_id,text,img_fns
31SA2OlgpQL,"[('7.87in /20cm', 0.9845447540283203), ('2.67in/6.8cm', 0.9967494606971741)]",G:\My Drive\Colab Notebooks\git\images\31SA2OlgpQL.jpg
31QFwwvekFL,"[('300lb', 0.9253295063972473), ('WEIGHT LIMIT', 0.9940734505653381)]",G:\My Drive\Colab Notebooks\git\images\31QFwwvekFL.jpg
31Y7GgFN54L,"[('SUSTAINABLE PACKAGING', 0.9667741656303406), ('NutraGEN""', 0.9489473700523376), ('NUTRITION FOR GENERATIONS', 0.9654726982116699), ('Pure', 0.9982179403305054), ('Greens', 0.9976679682731628), ('PREMIUM', 0.9951726794242859), ('SUPERFOOD BLEND', 0.969989538192749), ('CIETARY SUPPLEMENT', 0.8939538598060608), ('CRISPYAPPLE FLAVOR', 0.8432645797729492), ('NETWT 12.7Z3600', 0.840076744556427)]",G:\My Drive\Colab Notebooks\git\images\31Y7GgFN54L.jpg
31Vc4YLf2DL,"[('Specifications', 0.997394859790802), ('ModelNumber:1998411', 0.9570949673652649), ('Dimensions:12.45x4.81x1.32', 0.965928316116333), ('Piece Size:1', 0.9433611035346985), ('BPA Free:Yes', 0.9216225147247314), ('Dishwasher Safe:Yes', 0.9678606986999512), ('Freezer Safe:Yes', 0.9502415657043457), ('Material: Plastic', 0.9413504600524902), ('Color: White', 0.8931501507759094), ('Weight: 0.219 lbs', 0.8734791278839111), ('Capacity:16 Cubes', 0.9455097317695618)]",G:\My Drive\Colab Notebooks\git\images\31Vc4YLf2DL.jpg
31TxewHJwzL,"[(""earth clinic'"", 0.9304984211921692), ('COLLOIDAL', 0.9976667761802673), ('SILVER', 0.997408926486969), ('IMMUNE', 0.9955268502235413)]",G:\My Drive\Colab Notebooks\git\images\31TxewHJwzL.jpg
31TEIuuc2SL,"[('25.2V', 0.9877030253410339), ('LithiumPower', 0.9924247860908508)]",G:\My Drive\Colab Notebooks\git\images\31TEIuuc2SL.jpg
31TJEvx5qHL,"[('95.25cm', 0.9887183904647827), ('101.6cm', 0.9918433427810669), ('466m', 0.6020652055740356)]",G:\My Drive\Colab Notebooks\git\images\31TJEvx5qHL.jpg
31TCcayq3UL,"[('5.5in/14cm', 0.9920601844787598), (""CAR'BVR"", 0.795531153678894), ('20', 0.9732908606529236), ('2.5 in/6.5 cm', 0.9351430535316467), ('1.1 in / 3 cm', 0.930134654045105)]",G:\My Drive\Colab Notebooks\git\images\31TCcayq3UL.jpg
31UUoj7t0VL,"[('3.5""', 0.9326213598251343), ('.59""', 0.871582567691803), ('5', 0.984185516834259), ('asobd', 0.8065640330314636), ('V.INS1LATED-12az/360ml', 0.721504807472229), ('3.5""', 0.9764112830162048), ('Capacity:12oz /360ml', 0.9851745367050171)]",G:\My Drive\Colab Notebooks\git\images\31UUoj7t0VL.jpg
31UmM1fn7mL,"[('ENERG', 0.996260941028595), ('Bellanny', 0.9969878196716309), ('B0SDTSC4JX ZD1504031 40W', 0.960663378238678), ('A', 0.9958674907684326), ('B', 0.9870274662971497), ('C', 0.5229536294937134), ('D', 0.9913867115974426), ('E', 0.9928429126739502), ('F', 0.9879239201545715), ('F', 0.9655892848968506), ('G', 0.9935467839241028), ('40', 0.9998389482498169), ('kWh/1000h', 0.9885804653167725), ('2019/2015', 0.999718427658081)]",G:\My Drive\Colab Notebooks\git\images\31UmM1fn7mL.jpg
31TMmrktpHS,"[('150CM', 0.9806543588638306), ('15CM', 0.9931849241256714)]",G:\My Drive\Colab Notebooks\git\images\31TMmrktpHS.jpg
31cza3dWk5L,"[('Non-polarity Plug', 0.9814208745956421), ('Do not Block the Second Outlet', 0.961065948009491)]",G:\My Drive\Colab Notebooks\git\images\31cza3dWk5L.jpg
31S1c-vaQpL,"[('SATA', 0.996964693069458), ('657739', 0.9954769015312195), ('1.TB', 0.7081982493400574)]",G:\My Drive\Colab Notebooks\git\images\31S1c-vaQpL.jpg
31ZEOfeIqHL,"[('21.65', 0.9965435266494751), ('35.24""', 0.9272711277008057), ('16.54', 0.9961756467819214), ('24.2lb', 0.9171972870826721), ('35.24X21.65X16.54""', 0.9551032185554504)]",G:\My Drive\Colab Notebooks\git\images\31ZEOfeIqHL.jpg
31SbWe3Zk1L,"[('20 cm', 0.9991291761398315), ('15 cm', 0.9695569276809692)]",G:\My Drive\Colab Notebooks\git\images\31SbWe3Zk1L.jpg
31Zyi7A4YML,"[('Genuine Fitter Media', 0.9092936515808105), ('305SW', 0.7041507959365845), ('SnviroCare', 0.9393671751022339), ('DUSTBAGS', 0.9905153512954712), ('Designed to fit', 0.9018152356147766), ('Concus Pour Desenado a Mec', 0.8871546387672424), ('Fairfax', 0.9967352747917175), ('Canister', 0.99480140209198), ('3', 0.9712485671043396), ('BAGS', 0.9418221712112427), ('SACS', 0.8892243504524231), ('ROLSAS', 0.875220775604248)]",G:\My Drive\Colab Notebooks\git\images\31Zyi7A4YML.jpg
31Umrh6whVL,"[('DAVIS', 0.9864217638969421), ('VETERINARY PRODUC', 0.8902438879013062), ('Miconazole', 0.9981490969657898), ('Spray', 0.9987273216247559), ('With2% Miconazole Nitate', 0.9189820289611816), ('For the management', 0.9746403098106384), ('of conditions associated', 0.9709699749946594), ('with fungal infections', 0.9430684447288513), ('4F.Oz.118.56m', 0.8876334428787231)]",G:\My Drive\Colab Notebooks\git\images\31Umrh6whVL.jpg
31YODArYeoL,"[('210', 0.9987617135047913), ('350', 0.9992460608482361), ('4.5kg', 0.8930625915527344), ('130', 0.9989303946495056), ('130', 0.9985633492469788), ('17,5', 0.8797109127044678), ('56', 0.9691027998924255), ('3000 mm', 0.93253093957901)]",G:\My Drive\Colab Notebooks\git\images\31YODArYeoL.jpg
31XjqNG45JL,"[('2""', 0.8876696825027466)]",G:\My Drive\Colab Notebooks\git\images\31XjqNG45JL.jpg
31VwhkyzJCL,"[('MOUNTAIN', 0.9967553615570068), ('WAREHOUSE', 0.9969818592071533), ('SUMMIT300', 0.9946423768997192), ('LENGT', 0.7554866075515747), ('1.7k', 0.9712958335876465)]",G:\My Drive\Colab Notebooks\git\images\31VwhkyzJCL.jpg
31XXdRjvC7L,[],G:\My Drive\Colab Notebooks\git\images\31XXdRjvC7L.jpg
31WjY1kCiUL,"[('ENERGYINEORMATION', 0.971042275428772), ('at High Speed', 0.9464671611785889), ('Airflow', 0.9914514422416687), ('Electricity Use', 0.9742308259010315), ('Airflow Efficiency', 0.97904372215271), ('2486', 0.9990266561508179), ('46', 0.9986495971679688), ('54', 0.999462366104126), ('Cubic Feet Per', 0.9576250314712524), ('Minute', 0.9945685267448425), ('Watts', 0.9856292605400085), ('(excludes lights)', 0.9373676180839539), ('Minute Per Watt', 0.9571454524993896), ('Cubic Feet Per', 0.9691957235336304), (""Compare:36 to 48'ceiling fans have airflow efficiencies"", 0.9288302063941956), ('ranging from approximately 71 to 86 cubic feet per minute', 0.9650642275810242), ('per watt at high speed.', 0.9539675712585449), ('Money-Saving Tip:Tum off fan when leaving room', 0.9425734877586365)]",G:\My Drive\Colab Notebooks\git\images\31WjY1kCiUL.jpg
31XgWier7lL,"[('IP gold plating', 0.934386134147644), ('High polished', 0.9723668694496155), ('Stainless steel', 0.9950811862945557), ('Weight:1g', 0.9716199040412903), ('1mm', 0.9974245429039001), ('2mm', 0.9962397217750549)]",G:\My Drive\Colab Notebooks\git\images\31XgWier7lL.jpg
31XHdI2SFkL,"[('cm', 0.9805216789245605), ('15', 0.7175038456916809), ('320 cm', 0.9937584400177002), ('40 cm', 0.9977988004684448)]",G:\My Drive\Colab Notebooks\git\images\31XHdI2SFkL.jpg
31SkUqv23IS,"[('11.8 in/30.0cm', 0.9508896470069885), ('3.5 in/9.0cm', 0.9714162349700928)]",G:\My Drive\Colab Notebooks\git\images\31SkUqv23IS.jpg
31QeojWmeTL,"[('Non-polarity Plug', 0.981695830821991), ('Do not Block the Second Outlet', 0.9599685072898865)]",G:\My Drive\Colab Notebooks\git\images\31QeojWmeTL.jpg
31SaarY65XL,"[('drean', 0.9459236860275269), ('ERGHTENNG', 0.8085152506828308), ('concealer', 0.965744137763977), ('Cean', 0.5465165376663208), ('30', 0.9878995418548584), ('LIEHTMEDUM', 0.8503111004829407), ('1502/30', 0.7166314721107483)]",G:\My Drive\Colab Notebooks\git\images\31SaarY65XL.jpg
31SC36HY59L,"[('80 cm', 0.990127444267273), ('52 cm', 0.9995643496513367), ('180 cm', 0.9989976286888123)]",G:\My Drive\Colab Notebooks\git\images\31SC36HY59L.jpg
31SiBriOv8L,"[('730', 0.9953634738922119), ('N19118A', 0.9535130262374878), ('0997591208', 0.9920746684074402), ('Net W/Pds net0.20z/3.4g/3,4 g', 0.7388032674789429), ('-', 0.7135336399078369)]",G:\My Drive\Colab Notebooks\git\images\31SiBriOv8L.jpg
31R5ZdhErKL,"[('PAPAVALU*', 0.680127739906311), ('VERJ', 0.8873462080955505), ('avinefriendly', 0.8325532078742981), ('ernntivetrinaga', 0.7532714009284973), ('Jattionneusesindads', 0.6777006983757019), ('Saladmaking,Sauceg', 0.751821756362915), ('baising andponching', 0.839867115020752), ('VERJUS ROUGE', 0.9152376055717468), ('75025.5', 0.8112273216247559)]",G:\My Drive\Colab Notebooks\git\images\31R5ZdhErKL.jpg
31Qmnb1NQ7L,"[('47.24in', 0.9999344944953918), ('120cm', 0.9977205395698547), ('13.78in', 0.998630702495575), ('35cm', 0.9992395043373108), ('4.72in', 0.9750810265541077), ('12cm', 0.9634597301483154)]",G:\My Drive\Colab Notebooks\git\images\31Qmnb1NQ7L.jpg
31Qn9Pe70AL,"[('15.1 cm', 0.9388087391853333), ('7.6 cm', 0.9739974141120911), ('Citron', 0.9336411356925964)]",G:\My Drive\Colab Notebooks\git\images\31Qn9Pe70AL.jpg
31StWvLQgbS,"[('0.1KG', 0.9253524541854858), ('Weight', 0.9969167113304138), ('19CM', 0.9904601573944092), ('15CM', 0.9941993951797485), ('9CM', 0.99175626039505), ('13CM', 0.9940296411514282)]",G:\My Drive\Colab Notebooks\git\images\31StWvLQgbS.jpg
31SQ2KY4D2L,"[('16.51in/42cm', 0.9925351738929749), ('6.8in/17.3cm', 0.9935684204101562)]",G:\My Drive\Colab Notebooks\git\images\31SQ2KY4D2L.jpg
31RosloXaML,"[('Tai wan High Mountain', 0.9267168641090393), ('Oolong Tea', 0.971346378326416), ('Loose Ler150g', 0.8373005390167236), ('Tea Bags', 0.9409007430076599), ('3gx50pc', 0.8853012323379517), ('ngredents:tea leaves', 0.9167906641960144)]",G:\My Drive\Colab Notebooks\git\images\31RosloXaML.jpg
31QY4R5UNwL,"[('100 cm', 0.9986977577209473), ('55 cm', 0.8863650560379028), ('39.4 in', 0.924242377281189), ('21.7 in', 0.9963672757148743), ('43 cm', 0.9718762636184692), ('17 in', 0.9980446100234985)]",G:\My Drive\Colab Notebooks\git\images\31QY4R5UNwL.jpg
31RDd9PRmyL,"[('3,000mAh(11.1WH)', 0.8887357711791992), ('Output5V1.0A', 0.9313587546348572), ('Input:5V1.0A', 0.8847174048423767), ('Model NOUBO3000', 0.9239957928657532), ('FC', 0.9688265323638916), ('GO', 0.6547588109970093)]",G:\My Drive\Colab Notebooks\git\images\31RDd9PRmyL.jpg
31S1qi47m-L,"[('9 cm', 0.99970543384552), ('6 cm', 0.9996978640556335)]",G:\My Drive\Colab Notebooks\git\images\31S1qi47m-L.jpg
31KnWMQYaRL,"[('2.1 in / 5.3 cm', 0.992061972618103), ('3.4 in/8.6 cm', 0.9340648651123047)]",G:\My Drive\Colab Notebooks\git\images\31KnWMQYaRL.jpg
31LOSIlyWLL,"[('176cm/69in', 0.9375970959663391), ('163cm/53i', 0.9275848865509033), ('30m', 0.7571935653686523)]",G:\My Drive\Colab Notebooks\git\images\31LOSIlyWLL.jpg
31Pmjwj5MfL,"[('14.37', 0.9925575256347656), ('17.87', 0.9946745038032532), ('27.56', 0.9937627911567688)]",G:\My Drive\Colab Notebooks\git\images\31Pmjwj5MfL.jpg
31NrJL0ptUL,"[('170WIDEANGLE', 0.9952341914176941), ('170', 0.9985496401786804)]",G:\My Drive\Colab Notebooks\git\images\31NrJL0ptUL.jpg
31NkSde-2GL,"[('42.01cm', 0.9902281165122986), ('54.99cm', 0.9911894202232361), ('100cm', 0.9974279403686523)]",G:\My Drive\Colab Notebooks\git\images\31NkSde-2GL.jpg
31MZi8F-0SL,"[('SATA 1TB', 0.9432138204574585), ('1T8w', 0.6436167359352112), ('Dul Stage Actu', 0.6396722793579102), ('Tueae Magmee-Reistive Recondisg Hoad Techoolg', 0.7538251280784607), ('dicalar Magnctik RecsrdingTechadeg', 0.7677015662193298)]",G:\My Drive\Colab Notebooks\git\images\31MZi8F-0SL.jpg
31MrO21pjjL,"[('60 cm', 0.999649703502655), ('26 cm', 0.999749481678009), ('cm', 0.9982070326805115), ('5', 0.9628735184669495), ('18,', 0.9609150886535645)]",G:\My Drive\Colab Notebooks\git\images\31MrO21pjjL.jpg
31N36lvaToL,"[('SHAKEME', 0.9966784119606018), ('LAFLAVOR', 0.9341782331466675)]",G:\My Drive\Colab Notebooks\git\images\31N36lvaToL.jpg
31LXW+WymkL,"[('7""Height', 0.9575150609016418), ('10Width', 0.9631296992301941)]",G:\My Drive\Colab Notebooks\git\images\31LXW+WymkL.jpg
31LNekHaVSS,"[('TWIST-CAP', 0.9943985342979431), ('LIQUID BOTTLE', 0.9581460356712341), ('TSA approved size (2.oz)', 0.9434216618537903), ('Leakproof', 0.997334897518158), ('Used for liquids', 0.9463127851486206), ('SKaizen8', 0.900424599647522)]",G:\My Drive\Colab Notebooks\git\images\31LNekHaVSS.jpg
31MG0yf59ZL,"[('Green tea', 0.9431086778640747), ('YUNNAN', 0.9986074566841125), ('Origin:China', 0.9389798045158386), ('Infusion:3 minutes', 0.9406278133392334), ('Packed in France', 0.9564468264579773), ('Best before :see base', 0.892594575881958), ('Ursprung:China', 0.95503169298172), ('Bruhzeit:3Minuten', 0.9433907866477966), ('Mindenstens haltbar bis:', 0.9409987330436707), ('Siche Verpackungsboden', 0.9348044991493225), ('Extractietijd:3 minuten', 0.8988426327705383), ('Oorsprong:China', 0.9716556072235107), ('Verpakt in Frankrijk', 0.952408492565155), ('Zie onderzijde verpakking', 0.9560602307319641), ('Net weight:100 g/3.52 oz', 0.9194338321685791)]",G:\My Drive\Colab Notebooks\git\images\31MG0yf59ZL.jpg
31Ndj1RNDYL,"[('Commodity Parameters', 0.9663087129592896), ('NET WEIGHT', 0.968990683555603), ('0.54KG', 0.9814074635505676), ('SIZE', 0.9971200227737427), ('7.5X7.5X20.3CM', 0.9759001731872559), ('INDICATOR', 0.998103678226471), ('LED', 0.9971861243247986), ('H:20.3cm', 0.9362555742263794), ('WATER TANK', 0.9736956357955933), ('180ml', 0.9928169250488281), ('CUP CAPACITY', 0.9700248837471008), ('260ml', 0.9907730221748352), ('VOLTAGE', 0.9973548054695129), ('12V/7A', 0.984930694103241), ('POWER', 0.997124969959259), ('80W', 0.6475812196731567), ('CAPSULE', 0.997212827205658), ('K capsule', 0.9741199016571045), ('w:7.5cm', 0.8644142746925354)]",G:\My Drive\Colab Notebooks\git\images\31Ndj1RNDYL.jpg
31VL4DxUz4L,"[('10000', 0.9661277532577515)]",G:\My Drive\Colab Notebooks\git\images\31VL4DxUz4L.jpg
31UFv6ujdAL,"[('NUTRAONE', 0.968760073184967), ('PROTEINONE', 0.9980025291442871), ('100%', 0.9964278936386108), ('WHEYPROTEIN', 0.9695077538490295), ('130', 0.9960910677909851), ('24G', 0.8858310580253601), ('36', 0.9299441576004028), ('CALORIES', 0.9783591032028198), ('PROTEIN', 0.9701024889945984), ('SUGAR', 0.9905840158462524), ('FRUITY BITES CEREAL', 0.9533133506774902), ('NET WT.320Z(2LBS)016', 0.7704218029975891)]",G:\My Drive\Colab Notebooks\git\images\31UFv6ujdAL.jpg
31VCTwMT-fS,"[('38 Inches', 0.967449426651001), ('38 Inches', 0.9967061281204224)]",G:\My Drive\Colab Notebooks\git\images\31VCTwMT-fS.jpg
31VLvDs2kKL,"[('ENERGYGUIDE', 0.9954892992973328), ('Estimated', 0.9967016577720642), ('Airflow', 0.9976612329483032), ('Yearly Energy Cost', 0.9706643223762512), ('4,353', 0.999801516532898), ('$14', 0.9999690055847168), ('Cubic Feet Per Minute', 0.9513182044029236), ('  The higher the airfiow, the', 0.9683752655982971), ('$3', 0.9703381061553955), ('$34', 0.9807426333427429), (' Airfow Eficiency. 85 Cubic', 0.8706178069114685), ('more air the fan will move', 0.949773907661438), ('Cost Range of Similar Models (19  83)', 0.9669753313064575), ('Feet Per Minute Per Watt', 0.9816085696220398), (' Based on 12 cents per kWh and 6.4 hours use per day', 0.9924824237823486), (' Your cost depends on rates and use', 0.9850883483886719), (' Energy Use: 51 Wats', 0.9492193460464478), ('All estimates based on typical use, excluding lights', 0.9759539365768433), ('ftc.gov/energy', 0.9044062495231628)]",G:\My Drive\Colab Notebooks\git\images\31VLvDs2kKL.jpg
31VCQ-a70VL,"[('2.75in/7 cm', 0.9635434746742249), ('3.9in/10cm', 0.9400100708007812)]",G:\My Drive\Colab Notebooks\git\images\31VCQ-a70VL.jpg
31VJg0vaGWL,"[('Product name: Electric pressure cooker', 0.9714822173118591), ('brand:ZOKOP', 0.8896188139915466), ('The rated voltage:110V', 0.965721070766449), ('Rated power: 1000w', 0.9686745405197144), ('weight:5.5KG', 0.9710903763771057), ('capacity:6QT', 0.9662647247314453)]",G:\My Drive\Colab Notebooks\git\images\31VJg0vaGWL.jpg
31TQFP3p8wL,"[('15.5cm', 0.9921558499336243), ('Save paper', 0.9624074101448059), ('17cm', 0.9982130527496338)]",G:\My Drive\Colab Notebooks\git\images\31TQFP3p8wL.jpg
31OAmvoPX+S,"[('7.8in/20cm', 0.9773656725883484), ('3.9 in/10cm', 0.9657297134399414)]",G:\My Drive\Colab Notebooks\git\images\31OAmvoPX+S.jpg
31PPFTL04VL,"[('10.2""(H)', 0.9988503456115723), ('7.7""(L)', 0.9956185221672058)]",G:\My Drive\Colab Notebooks\git\images\31PPFTL04VL.jpg
31NtW+XAQbS,"[('1200ml large capacity', 0.9660431742668152)]",G:\My Drive\Colab Notebooks\git\images\31NtW+XAQbS.jpg
31OkchIYj8L,"[('30 cm', 0.9984361529350281), ('36 cm', 0.9997895956039429), ('cm', 0.998178243637085), ('6', 0.6838739514350891), ('5', 0.9178301692008972)]",G:\My Drive\Colab Notebooks\git\images\31OkchIYj8L.jpg
31OJWuFdcSL,"[('80cm', 0.991280734539032), ('35cm', 0.9933390617370605), ('38cm', 0.9932519197463989)]",G:\My Drive\Colab Notebooks\git\images\31OJWuFdcSL.jpg
31Q+s7UnpGL,"[('11CM', 0.9759070873260498), ('44CM', 0.9854689240455627)]",G:\My Drive\Colab Notebooks\git\images\31Q+s7UnpGL.jpg
31P25z7akHL,"[('BA', 0.5721570253372192), ('eale', 0.8741573095321655)]",G:\My Drive\Colab Notebooks\git\images\31P25z7akHL.jpg
31X-pcS3thL,"[('5cm', 0.9889850616455078), ('12 cm', 0.9378297924995422), ('60 cm', 0.8934686779975891)]",G:\My Drive\Colab Notebooks\git\images\31X-pcS3thL.jpg
31XGgHqgbqL,"[('5', 0.8275888562202454), ('3', 0.9969762563705444), ('KONC', 0.9031669497489929), ('2.25', 0.9994885921478271)]",G:\My Drive\Colab Notebooks\git\images\31XGgHqgbqL.jpg
31UTFzJIXPL,"[('Modern', 0.996895968914032), ('Accent Chair', 0.9797623157501221), ('Upholstery Material:', 0.9669062495231628), ('Altay Velvet', 0.9165051579475403), ('Standard Size:', 0.9690030217170715), ('Single chair with Ottoman', 0.9712358713150024), ('Weight Capacity:', 0.9683616161346436), ('2751bs', 0.9251226782798767), ('Assembly Required: Yes 1 person can install it', 0.9222856760025024)]",G:\My Drive\Colab Notebooks\git\images\31UTFzJIXPL.jpg
31Q-THxbmuL,"[('13CM', 0.9966105222702026), ('5CM', 0.9935770034790039), ('9.8CM', 0.9910284876823425)]",G:\My Drive\Colab Notebooks\git\images\31Q-THxbmuL.jpg
31OlYENxLqL,"[('16.5', 0.9967913627624512), ('6""', 0.6491591930389404), (""6'"", 0.8228369355201721)]",G:\My Drive\Colab Notebooks\git\images\31OlYENxLqL.jpg
31Pg2Nq4PaL,"[('SDymatize', 0.9289904832839966), ('25g 5.5g26', 0.9187585115432739), ('1S0100', 0.921281099319458), ('HYDROEYZEI', 0.8091626167297363), ('Dymatize', 0.9954560995101929), ('PROTEIN POWDER', 0.966407835483551), ('100%WHEY PROTEINISOUE', 0.8656381964683533), ('71SERVINGS', 0.9796981811523438), ('NETWT5LB1231g)', 0.7312033772468567), ('E PN ', 0.5153169631958008)]",G:\My Drive\Colab Notebooks\git\images\31Pg2Nq4PaL.jpg
31PUY-Ei5NL,"[('LED', 0.9984990954399109), ('40W', 0.9205222129821777), ('110 Voltage 2700K/4000K/6000K', 0.955916702747345)]",G:\My Drive\Colab Notebooks\git\images\31PUY-Ei5NL.jpg
31Oip4KqiSL,"[('7cm', 0.9995346665382385), ('27cm', 0.999860405921936)]",G:\My Drive\Colab Notebooks\git\images\31Oip4KqiSL.jpg
31Q3ufZc2rS,"[('26cm', 0.9989678859710693)]",G:\My Drive\Colab Notebooks\git\images\31Q3ufZc2rS.jpg
31PSQ8vO6ML,[],G:\My Drive\Colab Notebooks\git\images\31PSQ8vO6ML.jpg
31PraUcBtbL,"[('40cm', 0.9917038679122925), ('9cm', 0.9832108616828918), ('13cm', 0.9975847005844116)]",G:\My Drive\Colab Notebooks\git\images\31PraUcBtbL.jpg
31SW2T4WZWL,"[('SIM1', 0.983588695526123), ('4GB RAM and64GBROM', 0.9406145811080933), ('support dua/ SlM dual standby and one memory card', 0.9327407479286194), ('SIM2', 0.985603928565979), ('8 megapixelrear camera with automatic focusing', 0.9679187536239624), ('SD', 0.994393527507782)]",G:\My Drive\Colab Notebooks\git\images\31SW2T4WZWL.jpg
31QOEQlFQXL,"[('LED', 0.9980950355529785), ('10cm(3.9 inch)', 0.9603093266487122), ('Wamlet', 0.9962568283081055), ('6.7cm2.6 inch)', 0.945560872554779), ('7.3 oz', 0.9089689254760742), ('2.5cm(1 inch)', 0.9304357767105103)]",G:\My Drive\Colab Notebooks\git\images\31QOEQlFQXL.jpg
31Ukw1A0D8L,"[('Costa BIcaN', 0.7228739261627197), ('LA Minita', 0.7932553887367249), ('t&Baamc', 0.6412855982780457), ('colfee beanery', 0.9394804835319519), ('Right RonstPerfection', 0.9567238092422485), ('NET WT.175OZ.(49.6G)', 0.8961931467056274)]",G:\My Drive\Colab Notebooks\git\images\31Ukw1A0D8L.jpg
31MLB7TWBVL,"[('terproof, duroble ond eosy to cleon, the', 0.9573732614517212), ('1. Using tearresistant Oxford cloth', 0.9566149115562439), ('maximum lood-beoring copocity is 200KG', 0.9568859934806824), ('2. The storoge is compoct', 0.9720469117164612), ('and easy to carry', 0.9933558106422424), ('3. The buckle is mode of high', 0.9826118350028992), ('nardness moteriol, with strong.', 0.9393488764762878), ('hordness ond firmness', 0.9793380498886108), ('4.Inner PE film, eosy to infiote ond long', 0.9564497470855713), ('service life', 0.9594904780387878)]",G:\My Drive\Colab Notebooks\git\images\31MLB7TWBVL.jpg
31KnFDzIaZL,"[('Bisco brollin cen micle itol', 0.7554497122764587), ('MULINO BIANCO', 0.8898692727088928), ('inFamse', 0.5566514134407043), ('Bas', 0.554126501083374), ('400ge', 0.9852989912033081), ('Rigoli', 0.9976555705070496), ('on Mide millefiori italiano', 0.8507582545280457)]",G:\My Drive\Colab Notebooks\git\images\31KnFDzIaZL.jpg
31HVBTKNjBL,"[('Can be used in a', 0.9922990798950195), ('Our product is', 0.9994430541992188), ('spray bottle to', 0.9995797276496887), ('the same type of', 0.9923720359802246), ('sanitize the table', 0.9991757273674011), ('colloidal silver', 0.9975784420967102), ('surface before', 0.9996615648269653), ('used in hundreds', 0.9924228191375732), ('you eat.', 0.9901571273803711), ('of studies around', 0.9960801601409912), ('the world.', 0.9910619854927063), ('No metallic taste.', 0.9642593860626221), ('Suitable for use', 0.9993569254875183), ('in cold process', 0.9990795254707336), ('COLLOIDAL', 0.9976972937583923), ('vaporizers.', 0.9921231865882874), ('SILVER', 0.9979624152183533), ('IMMUNE', 0.9591937065124512), ('20PPM4FL0Z', 0.7440951466560364)]",G:\My Drive\Colab Notebooks\git\images\31HVBTKNjBL.jpg
31IJu27VBVL,"[('39.3in', 0.9935203194618225), ('99.8 cm', 0.9847632050514221), ('11.4 in', 0.9992809891700745), ('28.96cm', 0.9917146563529968)]",G:\My Drive\Colab Notebooks\git\images\31IJu27VBVL.jpg
31JAETfPJDL,"[('CnviroCare', 0.9842132329940796), ('Vacuum Bags', 0.9700437188148499), ('HOOVER', 0.9971866607666016), ('Wind Tunnel Upright', 0.9670841693878174), ('TypeV', 0.9121280908584595), ('3', 0.8865702748298645)]",G:\My Drive\Colab Notebooks\git\images\31JAETfPJDL.jpg
31JkXky0yvL,"[('40x60cm.', 0.9757064580917358), ('40x80 cm.', 0.9341546297073364)]",G:\My Drive\Colab Notebooks\git\images\31JkXky0yvL.jpg
31LD1aDwt5L,"[('METAL2', 0.995406448841095), ('34IN310Z2%N', 0.9022127389907837), ('SSTRINGKING', 0.9456853270530701), ('C.50', 0.873954713344574)]",G:\My Drive\Colab Notebooks\git\images\31LD1aDwt5L.jpg
31Ig7stJhHL,"[('3.5 in/9.0 cm', 0.9503136873245239), ('3.9 in/10 cm', 0.9140267372131348)]",G:\My Drive\Colab Notebooks\git\images\31Ig7stJhHL.jpg
31HYQmLB4qL,"[('StemlessWine Glasses', 0.9736014604568481), ('Dishwasher-safe for easy cleaning,everyday use', 0.9799493551254272), ('2.5 in', 0.9984685778617859), ('6.4 cm', 0.9979920387268066), ('4.6in', 0.9925892949104309), ('3.4 in', 0.999809980392456), ('8.7cm', 0.9732818603515625), ('11.7 cm', 0.9996996521949768)]",G:\My Drive\Colab Notebooks\git\images\31HYQmLB4qL.jpg
31IG-j-JjwL,"[('20 mm', 0.9652231335639954), ('mm', 0.9925186038017273), ('40 mm', 0.973912239074707), ('2', 0.6961309909820557), ('7mm', 0.9988541603088379)]",G:\My Drive\Colab Notebooks\git\images\31IG-j-JjwL.jpg
31J6aKJ4NkS,"[('5.5 in/14.2 cm', 0.9337508082389832), ('2.1 in/5.5cm', 0.9665420651435852)]",G:\My Drive\Colab Notebooks\git\images\31J6aKJ4NkS.jpg
31JVaJ+Ks6L,"[('Item Form', 0.9628427028656006), ('Ground', 0.9983074069023132), ('.', 0.6197320818901062), ('PACK', 0.9470469951629639), ('PILAO', 0.995185375213623), ('Flavor', 0.9977138638496399), ('Pack of 10', 0.9241839647293091), ('OCANEORT', 0.6765941977500916), ('TRADICIONAL', 0.9971195459365845), ('Caffeine Content', 0.9914931058883667), ('Caffeinated', 0.9973691701889038), ('CAFETORRADOEMOCO', 0.8733538389205933), ('500g', 0.9993709325790405), ('Roast Level', 0.9838070273399353), ('Dark Roast', 0.979382336139679)]",G:\My Drive\Colab Notebooks\git\images\31JVaJ+Ks6L.jpg
31Hz3Wm0bVL,"[('23', 0.9990392923355103), ('LIGHTWEIGHT', 0.9968666434288025), ('OF', 0.9530971050262451), ('POUNDS', 0.9951872825622559), ('17IN', 0.8543002605438232), ('17IN', 0.8875577449798584), ('36IN', 0.9477096199989319)]",G:\My Drive\Colab Notebooks\git\images\31Hz3Wm0bVL.jpg
